DEPTH,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,PEF,DRHO,DTC
144.475,12.25,,63.975,,,,,,,,,
144.628,12.25,,64.691,,,,,,,,,
144.78,12.25,,62.551,,,,,,,,,
144.932,12.25,,60.88,,,,,,,,,
145.085,12.25,,62.406,,,,,,,,,
145.237,12.25,,61.332,,,,,,,,,
145.39,12.25,,60.377,,,,,,,,,
145.542,12.25,,59.686,,,,,,,,,
145.694,12.25,,61.622,,,,,,,,,
145.847,12.25,,64.725,,,,,,,,,
145.999,12.25,,61.383,,,,,,,,,
146.152,12.25,,58.97,,,,,,,,,
146.304,12.25,,58.399,,,,,,,,,
146.456,12.25,,60.548,,,,,,,,,
146.609,12.25,,63.652,,,,,,,,,
146.761,12.25,,61.349,,,,,,,,,
146.914,12.25,,60.394,,,,,,,,,
147.066,12.25,,58.126,,,,,,,,,
147.218,12.25,,57.06,,,,,,,,,
147.371,12.25,,57.981,,,,,,,,,
147.523,12.25,,59.294,,,,,,,,,
147.676,12.25,,61.204,,,,,,,,,
147.828,12.25,,58.851,,,,,,,,,
147.98,12.25,,61.417,,,,,,,,,
148.133,12.25,,62.134,,,,,,,,,
148.285,12.25,,63.924,,,,,,,,,
148.438,12.25,,62.671,,,,,,,,,
148.59,12.25,,60.343,,,,,,,,,
148.742,12.25,,63.446,,,,,,,,,
148.895,12.25,,62.909,,,,,,,,,
149.047,12.25,,64.282,,,,,,,,,
149.2,12.25,,60.94,,,,,,,,,
149.352,12.25,,64.103,,,,,,,,,
149.504,12.25,,63.242,,,,,,,,,
149.657,12.25,,61.929,,,,,,,,,
149.809,12.25,,57.631,,,,,,,,,
149.962,12.25,,58.493,,,,,,,,,
150.114,12.25,,64.572,,,,,,,,,
150.266,12.25,,67.437,,,,,,,,,
150.419,12.25,,66.363,,,,,,,,,
150.571,12.25,,61.358,,,,,,,,,
150.724,12.25,,61.417,,,,,,,,,
150.876,12.25,,63.566,,,,,,,,,
151.028,12.25,,63.805,,,,,,,,,
151.181,12.25,,62.398,,,,,,,,,
151.333,12.25,,60.13,,,,,,,,,
151.486,12.25,,59.891,,,,,,,,,
151.638,12.25,,58.732,,,,,,,,,
151.79,12.25,,58.552,,,,,,,,,
151.943,12.25,,62.372,,,,,,,,,
152.095,12.25,,63.447,,,,,,,,,
152.248,12.25,,65.237,,,,,,,,,
152.4,12.25,,60.94,,,,,,,,,
152.552,12.25,,59.866,,,,,,,,,
152.705,12.25,,61.119,,,,,,,,,
152.857,12.25,,58.288,,,,,,,,,
153.01,12.25,,59.004,,,,,,,,,
153.162,12.25,,53.394,,,,,,,,,
153.314,12.25,,55.184,,,,,,,,,
153.467,12.25,,56.259,,,,,,,,,
153.619,12.25,,59.601,,,,,,,,,
153.772,12.25,,62.074,,,,,,,,,
153.924,12.25,,62.432,,,,,,,,,
154.076,12.25,,64.82,,,,,,,,,
154.229,12.25,,64.265,,,,,,,,,
154.381,12.25,,62.713,,,,,,,,,
154.534,12.25,,61.52,,,,,,,,,
154.686,12.25,,59.985,,,,,,,,,
154.838,12.25,,59.866,,,,,,,,,
154.991,12.25,,59.403,,,,,,,,,
155.143,12.25,,60.656,,,,,,,,,
155.296,12.25,,61.85,,,,,,,,,
155.448,12.25,,62.671,,,,,,,,,
155.6,12.25,,61.358,,,,,,,,,
155.753,12.25,,61.358,,,,,,,,,
155.905,12.25,,62.483,,,,,,,,,
156.058,12.25,,61.886,,,,,,,,,
156.21,12.25,,58.663,,,,,,,,,
156.362,12.25,,55.866,,,,,,,,,
156.515,12.25,,60.232,,,,,,,,,
156.667,12.25,,60.948,,,,,,,,,
156.82,12.25,,60.113,,,,,,,,,
156.972,12.25,,59.209,,,,,,,,,
157.124,12.25,,60.522,,,,,,,,,
157.277,12.25,,61.477,,,,,,,,,
157.429,12.25,,60.164,,,,,,,,,
157.582,12.25,,61.23,,,,,,,,,
157.734,12.25,,61.349,,,,,,,,,
157.886,12.25,,62.799,,,,,,,,,
158.039,12.25,,60.778,,,,,,,,,
158.191,12.25,,60.181,,,,,,,,,
158.344,12.25,,58.135,,,,,,,,,
158.496,12.25,,59.388,,,,,,,,,
158.648,12.25,,61.059,,,,,,,,,
158.801,12.25,,60.701,,,,,,,,,
158.953,12.25,,60.88,,,,,,,,,
159.106,12.25,,58.015,,,,,,,,,
159.258,12.25,,58.492,,,,,,,,,
159.41,12.25,,56.702,,,,,,,,,
159.563,12.25,,59.328,,,,,,,,,
159.715,12.25,,62.023,,,,,,,,,
159.868,12.25,,60.948,,,,,,,,,
160.02,12.25,,61.306,,,,,,,,,
160.172,12.25,,57.896,,,,,,,,,
160.325,12.25,,62.117,,,,,,,,,
160.477,12.25,,59.252,,,,,,,,,
160.63,12.25,,60.803,,,,,,,,,
160.782,12.25,,56.463,,,,,,,,,
160.934,12.25,,58.646,,,,,,,,,
161.087,12.25,,54.587,,,,,,,,,
161.239,12.25,,55.184,,,,,,,,,
161.392,12.25,,52.882,,,,,,,,,
161.544,12.25,,57.06,,,,,,,,,
161.696,12.25,,58.851,,,,,,,,,
161.849,12.25,,59.746,,,,,,,,,
162.001,12.25,,59.149,,,,,,,,,
162.154,12.25,,57.836,,,,,,,,,
162.306,12.25,,58.604,,,,,,,,,
162.458,12.25,,58.962,,,,,,,,,
162.611,12.25,,60.872,,,,,,,,,
162.763,12.25,,62.551,,,,,,,,,
162.916,12.25,,61.835,,,,,,,,,
163.068,12.25,,63.575,,,,,,,,,
163.22,12.25,,62.023,,,,,,,,,
163.373,12.25,,63.455,,,,,,,,,
163.525,12.25,,61.119,,,,,,,,,
163.678,12.25,,59.712,,,,,,,,,
163.83,12.25,,53.624,,,,,,,,,
163.982,12.25,,50.281,,,,,,,,,
164.135,12.25,,50.537,,,,,,,,,
164.287,12.25,,56.506,,,,,,,,,
164.44,12.25,,57.342,,,,,,,,,
164.592,12.25,,61.051,,,,,,,,,
164.744,12.25,,57.589,,,,,,,,,
164.897,12.25,,60.096,,,,,,,,,
165.049,12.25,,54.673,,,,,,,,,
165.202,12.25,,57.342,,,,,,,,,
165.354,12.25,,54.835,,,,,,,,,
165.506,12.25,,54.357,,,,,,,,,
165.659,12.25,,52.439,,,,,,,,,
165.811,12.25,,54.349,,,,,,,,,
165.964,12.25,,59.124,,,,,,,,,
166.116,12.25,,59.686,,,,,,,,,
166.268,12.25,,60.88,,,,,,,,,
166.421,12.25,,60.087,,,,,,,,,
166.573,12.25,,59.013,,,,,,,,,
166.726,12.25,,58.655,,,,,,,,,
166.878,12.25,,57.896,,,,,,,,,
167.03,12.25,,59.303,,,,,,,,,
167.183,12.25,,61.093,,,,,,,,,
167.335,12.25,,59.661,,,,,,,,,
167.488,12.25,,59.789,,,,,,,,,
167.64,12.25,,57.64,,,,,,,,,
167.792,12.25,,63.37,,,,,,,,,
167.945,12.25,,62.73,,,,,,,,,
168.097,12.25,,62.969,,,,,,,,,
168.25,12.25,,59.03,,,,,,,,,
168.402,12.25,,62.074,,,,,,,,,
168.554,12.25,,63.651,,,,,,,,,
168.707,12.25,,65.919,,,,,,,,,
168.859,12.25,,64.487,,,,,,,,,
169.012,12.25,,61.477,,,,,,,,,
169.164,12.25,,58.612,,,,,,,,,
169.316,12.25,,58.152,,,,,,,,,
169.469,12.25,,61.614,,,,,,,,,
169.621,12.25,,63.165,,,,,,,,,
169.774,12.25,,66.107,,,,,,,,,
169.926,12.25,,61.81,,,,,,,,,
170.078,12.25,,62.884,,,,,,,,,
170.231,12.25,,59.559,,,,,,,,,
170.383,12.25,,60.991,,,,,,,,,
170.536,12.25,,58.365,,,,,,,,,
170.688,12.25,,60.044,,,,,,,,,
170.84,12.25,,60.522,,,,,,,,,
170.993,12.25,,63.182,,,,,,,,,
171.145,12.25,,62.705,,,,,,,,,
171.298,12.25,,63.063,,,,,,,,,
171.45,12.25,,63.958,,,,,,,,,
171.602,12.25,,63.361,,,,,,,,,
171.755,12.25,,63.6,,,,,,,,,
171.907,12.25,,64.223,,,,,,,,,
172.06,12.25,,64.461,,,,,,,,,
172.212,12.25,,62.475,,,,,,,,,
172.364,12.25,,60.326,,,,,,,,,
172.517,12.25,,56.983,,,,,,,,,
172.669,12.25,,59.567,,,,,,,,,
172.822,12.25,,58.493,,,,,,,,,
172.974,12.25,,63.421,,,,,,,,,
173.126,12.25,,64.973,,,,,,,,,
173.279,12.25,,64.632,,,,,,,,,
173.431,12.25,,66.388,,,,,,,,,
173.584,12.25,,63.762,,,,,,,,,
173.736,12.25,,65.655,,,,,,,,,
173.888,12.25,,62.747,,,,,,,,,
174.041,12.25,,65.613,,,,,,,,,
174.193,12.25,,60.599,,,,,,,,,
174.346,12.25,,61.238,,,,,,,,,
174.498,12.25,,59.038,,,,,,,,,
174.65,12.25,,62.858,,,,,,,,,
174.803,12.25,,60.351,,,,,,,,,
174.955,12.25,,57.777,,,,,,,,,
175.108,12.25,,54.903,,,,,,,,,
175.26,12.25,,52.157,,,,,,,,,
175.412,12.25,,53.351,,,,,,,,,
175.565,12.25,,54.434,,,,,,,,,
175.717,12.25,,58.015,,,,,,,,,
175.87,12.25,,55.56,,,,,,,,,
176.022,12.25,,56.395,,,,,,,,,
176.174,12.25,,56.276,,,,,,,,,
176.327,12.25,,62.927,,,,,,,,,
176.479,12.25,,68.298,,,,,,,,,
176.632,12.25,,67.821,,,,,,,,,
176.784,12.25,,64.461,,,,,,,,,
176.936,12.25,,59.985,,,,,,,,,
177.089,12.25,,60.821,,,,,,,,,
177.241,12.25,,58.075,,,,,,,,,
177.394,12.25,,56.156,,,,,,,,,
177.546,12.25,,55.44,,,,,,,,,
177.698,12.25,,59.618,,,,,,,,,
177.851,12.25,,62.79,,,,,,,,,
178.003,12.25,,66.346,,,,,,,,,
178.156,12.25,,63.839,,,,,,,,,
178.308,12.25,,65.51,,,,,,,,,
178.46,12.25,,64.223,,,,,,,,,
178.613,12.25,,67.249,,,,,,,,,
178.765,12.25,,62.116,,,,,,,,,
178.918,12.25,,63.072,,,,,,,,,
179.07,12.25,,60.641,,,,,,,,,
179.222,12.25,,64.896,,,,,,,,,
179.375,12.25,,63.344,,,,,,,,,
179.527,12.25,,64.896,,,,,,,,,
179.68,12.25,,62.21,,,,,,,,,
179.832,12.25,,64.836,,,,,,,,,
179.984,12.25,,65.195,,,,,,,,,
180.137,12.25,,68.281,,,,,,,,,
180.289,12.25,,64.939,,,,,,,,,
180.442,12.25,,67.633,,,,,,,,,
180.594,12.25,,68.588,,,,,,,,,
180.746,12.25,,69.185,,,,,,,,,
180.899,12.25,,66.013,,,,,,,,,
181.051,12.25,,61.596,,,,,,,,,
181.204,12.25,,62.671,,,,,,,,,
181.356,12.25,,64.581,,,,,,,,,
181.508,12.25,,65.655,,,,,,,,,
181.661,12.25,,65.561,,,,,,,,,
181.813,12.25,,61.622,,,,,,,,,
181.966,12.25,,65.323,,,,,,,,,
182.118,12.25,,63.864,,,,,,,,,
182.27,12.25,,66.61,,,,,,,,,
182.423,12.25,,61.358,,,,,,,,,
182.575,12.25,,60.164,,,,,,,,,
182.728,12.25,,57.777,,,,,,,,,
182.88,12.25,,61.443,,,,,,,,,
183.032,12.25,,65.382,,,,,,,,,
183.185,12.25,,69.68,,,,,,,,,
183.337,12.25,,66.014,,,,,,,,,
183.49,12.25,,66.133,,,,,,,,,
183.642,12.25,,61.052,,,,,,,,,
183.794,12.25,,63.319,,,,,,,,,
183.947,12.25,,60.335,,,,,,,,,
184.099,12.25,,66.252,,,,,,,,,
184.252,12.25,,62.551,,,,,,,,,
184.404,12.25,,66.49,,,,,,,,,
184.556,12.25,,64.282,,,,,,,,,
184.709,12.25,,66.908,,,,,,,,,
184.861,12.25,,65.834,,,,,,,,,
185.014,12.25,,64.581,,,,,,,,,
185.166,12.25,,62.551,,,,,,,,,
185.318,12.25,,60.113,,,,,,,,,
185.471,12.25,,58.202,,,,,,,,,
185.623,12.25,,60.709,,,,,,,,,
185.776,12.25,,60.402,,,,,,,,,
185.928,12.25,,65.774,,,,,,,,,
186.08,12.25,,65.595,,,,,,,,,
186.233,12.25,,68.341,,,,,,,,,
186.385,12.25,,66.431,,,,,,,,,
186.538,12.25,,66.61,,,,,,,,,
186.69,12.25,,60.761,,,,,,,,,
186.842,12.25,,57.265,,,,,,,,,
186.995,12.25,,61.085,,,,,,,,,
187.147,12.25,,62.995,,,,,,,,,
187.3,12.25,,63.745,,,,,,,,,
187.452,12.25,,59.107,,,,,,,,,
187.604,12.25,,59.346,,,,,,,,,
187.757,12.25,,59.704,,,,,,,,,
187.909,12.25,,60.087,,,,,,,,,
188.062,12.25,,67.011,,,,,,,,,
188.214,12.25,,70.831,,,,,,,,,
188.366,12.25,,70.191,,,,,,,,,
188.519,12.25,,65.655,,,,,,,,,
188.671,12.25,,64.103,,,,,,,,,
188.824,12.25,,68.707,,,,,,,,,
188.976,12.25,,66.917,,,,,,,,,
189.128,12.25,,65.842,,,,,,,,,
189.281,12.25,,61.11,,,,,,,,,
189.433,12.25,,58.961,,,,,,,,,
189.586,12.25,,61.23,,,,,,,,,
189.738,12.25,,65.451,,,,,,,,,
189.89,12.25,,65.212,,,,,,,,,
190.043,12.25,,63.182,,,,,,,,,
190.195,12.25,,63.984,,,,,,,,,
190.348,12.25,,68.059,,,,,,,,,
190.5,12.25,,68.179,,,,,,,,,
190.652,12.25,,63.762,,,,,,,,,
190.805,12.25,,61.835,,,,,,,,,
190.957,12.25,,57.64,,,,,,,,,
191.11,12.25,,58.714,,,,,,,,,
191.262,12.25,,61.221,,,,,,,,,
191.414,12.25,,67.326,,,,,,,,,
191.567,12.25,,63.472,,,,,,,,,
191.719,12.25,,63.592,,,,,,,,,
191.872,12.25,,62.637,,,,,,,,,
192.024,12.25,,67.369,,,,,,,,,
192.176,12.25,,64.504,,,,,,,,,
192.329,12.25,,64.385,,,,,,,,,
192.481,12.25,,61.955,,,,,,,,,
192.634,12.25,,62.074,,,,,,,,,
192.786,12.25,,60.999,,,,,,,,,
192.938,12.25,,62.918,,,,,,,,,
193.091,12.25,,64.589,,,,,,,,,
193.243,12.25,,63.276,,,,,,,,,
193.396,12.25,,61.0,,,,,,,,,
193.548,12.25,,63.421,,,,,,,,,
193.7,12.25,,63.063,,,,,,,,,
193.853,12.25,,65.723,,,,,,,,,
194.005,12.25,,62.585,,,,,,,,,
194.158,12.25,,67.241,,,,,,,,,
194.31,12.25,,63.506,,,,,,,,,
194.462,12.25,,61.4,,,,,,,,,
194.615,12.25,,54.477,,,,,,,,,
194.767,12.25,,53.402,,,,,,,,,
194.92,12.25,,54.17,,,,,,,,,
195.072,12.25,,54.528,,,,,,,,,
195.224,12.25,,58.109,,,,,,,,,
195.377,12.25,,56.063,,,,,,,,,
195.529,12.25,,60.241,,,,,,,,,
195.682,12.25,,61.673,,,,,,,,,
195.834,12.25,,67.045,,,,,,,,,
195.986,12.25,,65.612,,,,,,,,,
196.139,12.25,,63.941,,,,,,,,,
196.291,12.25,,61.772,,,,,,,,,
196.444,12.25,,60.1,,,,,,,,,
196.596,12.25,,59.503,,,,,,,,,
196.748,12.25,,58.015,,,,,,,,,
196.901,12.25,,59.763,,,,,,,,,
197.053,12.25,,66.09,,,,,,,,,
197.206,12.25,,67.403,,,,,,,,,
197.358,12.25,,63.865,,,,,,,,,
197.51,12.25,,57.171,,,,,,,,,
197.663,12.25,,54.664,,,,,,,,,
197.815,12.25,,56.574,,,,,,,,,
197.968,12.25,,55.04,,,,,,,,,
198.12,12.25,,56.472,,,,,,,,,
198.272,12.25,,58.262,,,,,,,,,
198.425,12.25,,60.522,,,,,,,,,
198.577,12.25,,62.918,,,,,,,,,
198.73,12.25,,59.218,,,,,,,,,
198.882,12.25,,55.995,,,,,,,,,
199.034,12.25,,55.739,,,,,,,,,
199.187,12.25,,57.052,,,,,,,,,
199.339,12.25,,56.336,,,,,,,,,
199.492,12.25,,53.36,,,,,,,,,
199.644,12.25,,53.283,,,,,,,,,
199.796,12.25,,56.864,,,,,,,,,
199.949,12.25,,58.535,,,,,,,,,
200.101,12.25,,58.024,,,,,,,,,
200.254,12.25,,59.098,,,,,,,,,
200.406,12.25,,60.769,,,,,,,,,
200.558,12.25,,64.223,,,,,,,,,
200.711,12.25,,64.956,,,,,,,,,
200.863,12.25,,65.195,,,,,,,,,
201.016,12.25,,63.404,,,,,,,,,
201.168,12.25,,59.925,,,,,,,,,
201.32,12.25,,57.418,,,,,,,,,
201.473,12.25,,58.97,,,,,,,,,
201.625,12.25,,60.53,,,,,,,,,
201.778,12.25,,65.783,,,,,,,,,
201.93,12.25,,64.708,,,,,,,,,
202.082,12.25,,66.883,,,,,,,,,
202.235,12.25,,61.034,,,,,,,,,
202.387,12.25,,60.795,,,,,,,,,
202.54,12.25,,57.18,,,,,,,,,
202.692,12.25,,56.608,,,,,,,,,
202.844,12.25,,56.967,,,,,,,,,
202.997,12.25,,63.532,,,,,,,,,
203.149,12.25,,65.416,,,,,,,,,
203.302,12.25,,65.459,,,,,,,,,
203.454,12.25,,61.758,,,,,,,,,
203.606,12.25,,62.117,,,,,,,,,
203.759,12.25,,62.756,,,,,,,,,
203.911,12.25,,61.085,,,,,,,,,
204.064,12.25,,61.801,,,,,,,,,
204.216,12.25,,62.313,,,,,,,,,
204.368,12.25,,62.551,,,,,,,,,
204.521,12.25,,63.984,,,,,,,,,
204.673,12.25,,64.495,,,,,,,,,
204.826,12.25,,64.137,,,,,,,,,
204.978,12.25,,61.272,,,,,,,,,
205.13,12.25,,59.865,,,,,,,,,
205.283,12.25,,66.908,,,,,,,,,
205.435,12.25,,64.998,,,,,,,,,
205.588,12.25,,61.477,,,,,,,,,
205.74,12.25,,55.312,,,,,,,,,
205.892,12.25,,57.7,,,,,,,,,
206.045,12.25,,60.326,,,,,,,,,
206.197,12.25,,57.896,,,,,,,,,
206.35,12.25,,54.997,,,,,,,,,
206.502,12.25,,59.055,,,,,,,,,
206.654,12.25,,57.862,,,,,,,,,
206.807,12.25,,56.199,,,,,,,,,
206.959,12.25,,46.53,,,,,,,,,
207.112,12.25,,45.933,,,,,,,,,
207.264,12.25,,45.6,,,,,,,,,
207.416,12.25,,47.749,,,,,,,,,
207.569,12.25,,49.42,,,,,,,,,
207.721,12.25,,50.904,,,,,,,,,
207.874,12.25,,51.262,,,,,,,,,
208.026,12.25,,52.098,,,,,,,,,
208.178,12.25,,52.354,,,,,,,,,
208.331,12.25,,55.935,,,,,,,,,
208.483,12.25,,58.68,,,,,,,,,
208.636,12.25,,61.596,,,,,,,,,
208.788,12.25,,60.352,,,,,,,,,
208.94,12.25,,55.935,,,,,,,,,
209.093,12.25,,54.025,,,,,,,,,
209.245,12.25,,54.912,,,,,,,,,
209.398,12.25,,56.583,,,,,,,,,
209.55,12.25,,57.239,,,,,,,,,
209.702,12.25,,55.329,,,,,,,,,
209.855,12.25,,57.836,,,,,,,,,
210.007,12.25,,60.522,,,,,,,,,
210.16,12.25,,61.238,,,,,,,,,
210.312,12.25,,56.941,,,,,,,,,
210.464,12.25,,55.534,,,,,,,,,
210.617,12.25,,57.683,,,,,,,,,
210.769,12.25,,63.651,,,,,,,,,
210.922,12.25,,64.163,,,,,,,,,
211.074,12.25,,65.596,,,,,,,,,
211.226,12.25,,63.208,,,,,,,,,
211.379,12.25,,63.745,,,,,,,,,
211.531,12.25,,61.238,,,,,,,,,
211.684,12.25,,62.909,,,,,,,,,
211.836,12.25,,64.7,,,,,,,,,
211.988,12.25,,66.961,,,,,,,,,
212.141,12.25,,66.748,,,,,,,,,
212.293,12.25,,66.032,,,,,,,,,
212.446,12.25,,63.89,,,,,,,,,
212.598,12.25,,62.227,,,,,,,,,
212.75,12.25,,58.646,,,,,,,,,
212.903,12.25,,58.766,,,,,,,,,
213.055,12.25,,58.51,,,,,,,,,
213.208,12.25,,60.778,,,,,,,,,
213.36,12.25,,60.3,,,,,,,,,
213.512,12.25,,60.999,,,,,,,,,
213.665,12.25,,58.527,,,,,,,,,
213.817,12.25,,57.691,,,,,,,,,
213.97,12.25,,56.856,,,,,,,,,
214.122,12.25,,59.413,,,,,,,,,
214.274,12.25,,61.323,,,,,,,,,
214.427,12.25,,63.95,,,,,,,,,
214.579,12.25,,62.287,,,,,,,,,
214.732,12.25,,61.452,,,,,,,,,
214.884,12.25,,59.9,,,,,,,,,
215.036,12.25,,59.09,,,,,,,,,
215.189,12.25,,56.915,,,,,,,,,
215.341,12.25,,55.841,,,,,,,,,
215.494,12.25,,57.631,,,,,,,,,
215.646,12.25,,60.045,,,,,,,,,
215.798,12.25,,60.948,,,,,,,,,
215.951,12.25,,61.426,,,,,,,,,
216.103,12.25,,62.082,,,,,,,,,
216.256,12.25,,64.282,,,,,,,,,
216.408,12.25,,63.805,,,,,,,,,
216.56,12.25,,61.358,,,,,,,,,
216.713,12.25,,59.286,,,,,,,,,
216.865,12.25,,58.331,,,,,,,,,
217.018,12.25,,62.27,,,,,,,,,
217.17,12.25,,61.503,,,,,,,,,
217.322,12.25,,60.07,,,,,,,,,
217.475,12.25,,59.115,,,,,,,,,
217.627,12.25,,61.0,,,,,,,,,
217.78,12.25,,63.813,,,,,,,,,
217.932,12.25,,60.829,,,,,,,,,
218.084,12.25,,59.277,,,,,,,,,
218.237,12.25,,57.742,,,,,,,,,
218.389,12.25,,63.592,,,,,,,,,
218.542,12.25,,59.653,,,,,,,,,
218.694,12.25,,59.806,,,,,,,,,
218.846,12.25,,56.404,,,,,,,,,
218.999,12.25,,62.372,,,,,,,,,
219.151,12.25,,64.777,,,,,,,,,
219.304,12.25,,64.956,,,,,,,,,
219.456,12.25,,61.136,,,,,,,,,
219.608,12.25,,60.044,,,,,,,,,
219.761,12.25,,61.119,,,,,,,,,
219.913,12.25,,63.856,,,,,,,,,
220.066,12.25,,61.827,,,,,,,,,
220.218,12.25,,60.275,,,,,,,,,
220.37,12.25,,59.763,,,,,,,,,
220.523,12.25,,62.986,,,,,,,,,
220.675,12.25,,66.925,,,,,,,,,
220.828,12.25,,68.588,,,,,,,,,
220.98,12.25,,69.901,,,,,,,,,
221.132,12.25,,69.424,,,,,,,,,
221.285,12.25,,67.804,,,,,,,,,
221.437,12.25,,66.252,,,,,,,,,
221.59,12.25,,67.693,,,,,,,,,
221.742,12.25,,70.797,,,,,,,,,
221.894,12.25,,68.887,,,,,,,,,
222.047,12.25,,66.491,,,,,,,,,
222.199,12.25,,63.268,,,,,,,,,
222.352,12.25,,63.745,,,,,,,,,
222.504,12.25,,59.107,,,,,,,,,
222.656,12.25,,56.839,,,,,,,,,
222.809,12.25,,59.226,,,,,,,,,
222.961,12.25,,64.841,,,,,,,,,
223.114,12.25,,65.676,,,,,,,,,
223.266,12.25,,61.021,,,,,,,,,
223.418,12.25,,57.069,,,,,,,,,
223.571,12.25,,59.098,,,,,,,,,
223.723,12.25,,62.202,,,,,,,,,
223.876,12.25,,64.939,,,,,,,,,
224.028,12.25,,63.148,,,,,,,,,
224.18,12.25,,62.346,,,,,,,,,
224.333,12.25,,57.572,,,,,,,,,
224.485,12.25,,57.691,,,,,,,,,
224.638,12.25,,57.06,,,,,,,,,
224.79,12.25,,56.225,,,,,,,,,
224.942,12.25,,58.015,,,,,,,,,
225.095,12.25,,56.821,,,,,,,,,
225.247,12.25,,59.328,,,,,,,,,
225.4,12.25,,55.364,,,,,,,,,
225.552,12.25,,56.915,,,,,,,,,
225.704,12.25,,58.467,,,,,,,,,
225.857,12.25,,60.164,,,,,,,,,
226.009,12.25,,60.181,,,,,,,,,
226.162,12.25,,60.181,,,,,,,,,
226.314,12.25,,59.226,,,,,,,,,
226.466,12.25,,60.505,,,,,,,,,
226.619,12.25,,60.147,,,,,,,,,
226.771,12.25,,62.296,,,,,,,,,
226.924,12.25,,61.357,,,,,,,,,
227.076,12.25,,63.984,,,,,,,,,
227.228,12.25,,66.132,,,,,,,,,
227.381,12.25,,65.152,,,,,,,,,
227.533,12.25,,64.794,,,,,,,,,
227.686,12.25,,61.451,,,,,,,,,
227.838,12.25,,63.745,,,,,,,,,
227.99,12.25,,64.342,,,,,,,,,
228.143,12.25,,65.416,,,,,,,,,
228.295,12.25,,67.326,,,,,,,,,
228.448,12.25,,63.626,,,,,,,,,
228.6,12.25,,64.222,,,,,,,,,
228.752,12.25,,60.044,,,,,,,,,
228.905,12.25,,61.119,,,,,,,,,
229.057,12.25,,59.925,,,,,,,,,
229.21,12.25,,62.193,,,,,,,,,
229.362,12.25,,60.403,,,,,,,,,
229.514,12.25,,63.029,,,,,,,,,
229.667,12.25,,64.7,,,,,,,,,
229.819,12.25,,70.072,,,,,,,,,
229.972,12.25,,67.781,,,,,,,,,
230.124,12.25,,66.229,,,,,,,,,
230.276,12.25,,65.419,,,,,,,,,
230.429,12.25,,63.517,,,,,,,,,
230.581,12.25,,62.204,,,,,,,,,
230.734,12.25,,58.239,,,,,,,,,
230.886,12.25,,61.597,,,,,,,,,
231.038,12.25,,63.506,,,,,,,,,
231.191,12.25,,65.177,,,,,,,,,
231.343,12.25,,65.655,,,,,,,,,
231.496,12.25,,61.0,,,,,,,,,
231.648,12.25,,56.822,,,,,,,,,
231.8,12.25,,56.225,,,,,,,,,
231.953,12.25,,58.731,,,,,,,,,
232.105,12.25,,61.835,,,,,,,,,
232.258,12.25,,58.373,,,,,,,,,
232.41,12.25,,56.941,,,,,,,,,
232.562,12.25,,57.418,,,,,,,,,
232.715,12.25,,56.583,,,,,,,,,
232.867,12.25,,59.448,,,,,,,,,
233.02,12.25,,58.254,,,,,,,,,
233.172,12.25,,61.477,,,,,,,,,
233.324,12.25,,60.015,,,,,,,,,
233.477,12.25,,60.134,,,,,,,,,
233.629,12.25,,60.492,,,,,,,,,
233.782,12.25,,61.358,,,,,,,,,
233.934,12.25,,62.671,,,,,,,,,
234.086,12.25,,61.357,,,,,,,,,
234.239,12.25,,61.835,,,,,,,,,
234.391,12.25,,62.79,,,,,,,,,
234.544,12.25,,63.745,,,,,,,,,
234.696,12.25,,64.103,,,,,,,,,
234.848,12.25,,60.761,,,,,,,,,
235.001,12.25,,58.373,,,,,,,,,
235.153,12.25,,56.344,,,,,,,,,
235.306,12.25,,59.209,,,,,,,,,
235.458,12.25,,58.731,,,,,,,,,
235.61,12.25,,59.448,,,,,,,,,
235.763,12.25,,59.686,,,,,,,,,
235.915,12.25,,62.193,,,,,,,,,
236.068,12.25,,65.416,,,,,,,,,
236.22,12.25,,64.17,,,,,,,,,
236.372,12.25,,63.036,,,,,,,,,
236.525,12.25,,57.635,,,,,,,,,
236.677,12.25,,58.403,,,,,,,,,
236.83,12.25,,63.118,,,,,,,,,
236.982,12.25,,62.074,,,,,,,,,
237.134,12.25,,60.999,,,,,,,,,
237.287,12.25,,57.179,,,,,,,,,
237.439,12.25,,64.103,,,,,,,,,
237.592,12.25,,66.371,,,,,,,,,
237.744,12.25,,68.281,,,,,,,,,
237.896,12.25,,67.446,,,,,,,,,
238.049,12.25,,67.207,,,,,,,,,
238.201,12.25,,62.432,,,,,,,,,
238.354,12.25,,61.358,,,,,,,,,
238.506,12.25,,63.029,,,,,,,,,
238.658,12.25,,66.132,,,,,,,,,
238.811,12.25,,65.774,,,,,,,,,
238.963,12.25,,62.074,,,,,,,,,
239.116,12.25,,64.103,,,,,,,,,
239.268,12.25,,61.388,,,,,,,,,
239.42,12.25,,64.014,,,,,,,,,
239.573,12.25,,65.327,,,,,,,,,
239.725,12.25,,66.968,,,,,,,,,
239.878,12.25,,64.939,,,,,,,,,
240.03,12.25,,62.79,,,,,,,,,
240.182,12.25,,63.148,,,,,,,,,
240.335,12.25,,64.12,,,,,,,,,
240.487,12.25,,62.24,,,,,,,,,
240.64,12.25,,62.121,,,,,,,,,
240.792,12.25,,61.149,,,,,,,,,
