wellName,datasetName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
Cheal-A11,Clean,680.314,8.5,9.227,2.32,117.87,105.861,0.368,3.018,16.77400017,13.73799992,6.989999771,-27.746,664.7263
Cheal-A11,Clean,680.466,8.5,9.243,2.318,116.959,100.398,0.357,3.035,17.81399918,14.57499981,7.144999981,-27.475,664.8601
Cheal-A11,Clean,680.618,8.5,9.243,2.319,117.068,99.559,0.368,3.054,17.43600082,14.36900043,7.027999878,-27.258,664.9938
Cheal-A11,Clean,680.771,8.5,9.243,2.32,117.301,104.313,0.341,3.057,16.59199905,13.78299999,6.730000019,-27.329,665.1285
Cheal-A11,Clean,680.923,8.5,9.227,2.318,117.826,114.395,0.376,3.056,16.86800003,14.06599998,6.698999882,-27.358,665.2623
Cheal-A11,Clean,681.076,8.5,9.219,2.319,118.676,118.658,0.378,3.056,17.17000008,14.38199997,6.698999882,-27.358,665.3954
Cheal-A11,Clean,681.228,8.5,9.219,2.316,118.918,116.981,0.394,3.046,16.54800034,13.88300037,6.368999958,-27.383,665.5261
Cheal-A11,Clean,681.38,8.5,9.203,2.314,118.82,111.557,0.372,3.004,13.74600029,11.66100025,5.752999783,-27.533,665.6568
Cheal-A11,Clean,681.533,8.5,9.188,2.304,118.233,106.152,0.355,2.958,13.06099987,11.08899975,5.614999771,-27.417,665.7891
Cheal-A11,Clean,681.685,8.5,9.164,2.298,117.609,103.83,0.328,2.948,13.68200016,11.59399986,5.815000057,-27.417,665.9228
Cheal-A11,Clean,681.838,8.5,9.243,2.295,117.78,109.452,0.329,2.964,14.14000034,11.99499989,5.960000038,-27.583,666.0574
Cheal-A11,Clean,681.99,8.5,9.266,2.293,117.984,113.852,0.342,2.974,13.43599987,11.42500019,5.836999893,-27.83,666.1912
Cheal-A11,Clean,682.142,8.5,9.313,2.292,118.503,117.698,0.366,2.967,13.29199982,11.35099983,5.934999943,-28.142,666.325
Cheal-A11,Clean,682.295,8.5,9.384,2.292,119.01,109.568,0.371,2.97,14.89500046,12.72099972,6.558000088,-27.962,666.4596
Cheal-A11,Clean,682.447,8.5,9.49,2.298,119.055,108.915,0.351,2.962,15.92399979,13.65699959,7.078000069,-27.896,666.5934
Cheal-A11,Clean,682.6,8.5,9.537,2.301,119.15,106.576,0.349,2.924,17.43499947,14.86400032,7.762000084,-28.258,666.728
Cheal-A11,Clean,682.752,8.5,9.596,2.304,118.878,106.213,0.35,2.882,17.22400093,14.6590004,8.038999557,-28.446,666.8618
Cheal-A11,Clean,682.904,8.5,9.619,2.307,118.709,100.13,0.351,2.877,16.06800079,13.63599968,7.859000206,-29.129,666.9955
Cheal-A11,Clean,683.057,8.5,9.643,2.307,118.709,101.475,0.351,2.898,15.84700012,13.40799999,7.895999908,-29.737,667.129
Cheal-A11,Clean,683.209,8.5,9.666,2.304,119.005,105.07,0.347,2.899,15.71399975,13.24800014,7.901000023,-30.417,667.2598
Cheal-A11,Clean,683.362,8.5,9.666,2.295,119.211,113.292,0.348,2.894,15.11299992,12.71700001,7.828000069,-30.866,667.3914
Cheal-A11,Clean,683.514,8.5,9.666,2.294,119.362,116.312,0.339,2.929,15.60000038,13.11400032,7.940000057,-31.175,667.5223
Cheal-A11,Clean,683.666,8.5,9.651,2.3,119.484,114.159,0.334,2.996,16.88800049,14.20800018,8.138999939,-31.367,667.6561
Cheal-A11,Clean,683.819,8.5,9.643,2.313,119.175,113.009,0.353,3.045,16.21899986,13.71199989,7.875,-31.663,667.7907
Cheal-A11,Clean,683.971,8.5,9.643,2.319,118.835,108.645,0.367,3.047,15.93599987,13.4989996,7.840000153,-31.54,667.9245
Cheal-A11,Clean,684.124,8.5,9.643,2.321,118.636,109.54,0.369,3.035,16.37400055,13.87800026,7.960000038,-31.304,668.0566
Cheal-A11,Clean,684.276,8.5,9.643,2.32,117.163,106.893,0.319,3.036,16.39800072,13.91499996,7.890999794,-31.208,668.1874
Cheal-A11,Clean,684.428,8.5,9.666,2.319,117.444,104.236,0.321,3.046,16.27899933,13.88799953,7.806000233,-31.112,668.3181
Cheal-A11,Clean,684.581,8.5,9.678,2.313,118.292,101.14,0.33,3.035,16.22599983,13.84200001,7.754000187,-31.3,668.4513
Cheal-A11,Clean,684.733,8.5,9.682,2.309,118.955,103.56,0.356,3.01,16.49300003,14.01799965,7.65199995,-31.4,668.585
Cheal-A11,Clean,684.886,8.5,9.702,2.311,118.956,113.206,0.356,2.98,16.49699974,14.02600002,7.426000118,-31.442,668.7197
Cheal-A11,Clean,685.038,8.5,9.713,2.315,118.601,120.317,0.383,2.973,15.06999969,12.88399982,6.977000237,-31.633,668.8527
Cheal-A11,Clean,685.19,8.5,9.776,2.312,118.236,115.849,0.392,2.96,14.96899986,12.78999996,6.886000156,-31.946,668.9834
Cheal-A11,Clean,685.343,8.5,9.8,2.299,118.433,113.201,0.395,2.923,14.07800007,12.07499981,6.580999851,-31.896,669.115
Cheal-A11,Clean,685.495,8.5,9.831,2.295,119.382,109.724,0.381,2.899,13.44499969,11.60400009,6.481999874,-31.924,669.2457
Cheal-A11,Clean,685.648,8.5,9.878,2.297,119.99,110.359,0.375,2.888,14.75,12.70899963,6.859000206,-31.9,669.3773
Cheal-A11,Clean,685.8,8.5,9.902,2.303,120.474,107.588,0.371,2.901,16.06900024,13.82600021,7.260000229,-31.833,669.508
Cheal-A11,Clean,685.952,8.5,9.956,2.298,118.514,108.338,0.349,2.908,16.36899948,14.0909996,7.390999794,-31.542,669.6387
Cheal-A11,Clean,686.105,8.5,9.988,2.295,116.904,109.1,0.349,2.917,16.07799911,13.85099983,7.447000027,-31.393,669.7724
Cheal-A11,Clean,686.257,8.5,10.043,2.299,116.046,106.994,0.334,2.914,15.16399956,13.06799984,7.334000111,-31.396,669.9061
Cheal-A11,Clean,686.41,8.5,10.16,2.307,115.946,104.052,0.325,2.891,14.91699982,12.89299965,7.592000008,-31.279,670.0408
Cheal-A11,Clean,686.562,8.5,10.247,2.308,117.228,105.928,0.32,2.871,15.5539999,13.44900036,8.12100029,-31.375,670.1733
Cheal-A11,Clean,686.714,8.5,10.302,2.309,119.677,107.555,0.325,2.896,16.33399963,14.0880003,8.720999718,-31.652,670.304
Cheal-A11,Clean,686.867,8.5,10.36,2.305,118.629,107.168,0.349,2.955,16.06699944,13.84200001,9.00399971,-31.858,670.4356
Cheal-A11,Clean,687.019,8.5,10.372,2.304,118.558,107.481,0.343,3.03,14.15100002,12.28199959,8.623000145,-32.108,670.5667
Cheal-A11,Clean,687.172,8.5,10.372,2.298,118.096,106.109,0.35,3.052,14.31799984,12.38599968,8.904999733,-32.473,670.7014
Cheal-A11,Clean,687.324,8.5,10.356,2.297,117.724,112.603,0.345,3.031,13.94200039,12.0340004,8.722999573,-32.963,670.8351
Cheal-A11,Clean,687.476,8.5,10.38,2.301,116.11,114.332,0.347,2.974,12.43999958,10.79199982,8.128000259,-33.112,670.9689
Cheal-A11,Clean,687.629,8.5,10.478,2.31,117.14,116.362,0.351,2.93,13.60200024,11.79100037,8.684000015,-33.271,671.101
Cheal-A11,Clean,687.781,8.5,10.607,2.311,118.235,112.955,0.348,2.905,14.81599998,12.90299988,9.505999565,-33.204,671.2316
Cheal-A11,Clean,687.934,8.5,10.686,2.3,119.394,108.624,0.337,2.908,16.42900085,14.36699963,10.46399975,-33.049,671.3632
Cheal-A11,Clean,688.086,8.5,10.725,2.292,119.978,107.953,0.379,2.922,15.65299988,13.78899956,10.65200043,-32.692,671.4957
Cheal-A11,Clean,688.238,8.5,10.764,2.29,120.114,109.312,0.411,2.941,15.14999962,13.34899998,11.01799965,-32.458,671.6294
Cheal-A11,Clean,688.391,8.5,10.772,2.291,119.994,108.26,0.435,2.937,15.68099976,13.72599983,11.58399963,-32.179,671.764
Cheal-A11,Clean,688.543,8.5,10.694,2.288,120.183,108.355,0.377,2.944,13.64599991,11.95699978,10.55099964,-32.179,671.897
Cheal-A11,Clean,688.696,8.5,10.576,2.279,120.099,111.327,0.37,2.981,12.54399967,10.93200016,9.732999802,-32.268,672.0286
Cheal-A11,Clean,688.848,8.5,10.502,2.284,120.018,112.031,0.357,3.046,13.21000004,11.43500042,9.744000435,-32.217,672.1592
Cheal-A11,Clean,689,8.5,10.407,2.291,120.544,111.516,0.388,3.078,13.72700024,11.91899967,9.812000275,-32.121,672.29
Cheal-A11,Clean,689.153,8.5,10.419,2.307,120.546,106.012,0.396,3.061,14.81000042,12.91300011,10.00599957,-32.313,672.4246
Cheal-A11,Clean,689.305,8.5,10.411,2.31,120.557,107.399,0.394,3.006,15.11600018,13.32400036,9.758000374,-32.804,672.5583
Cheal-A11,Clean,689.458,8.5,10.364,2.313,120.525,110.135,0.371,2.973,15.61800003,13.83100033,9.852000237,-33.283,672.693
Cheal-A11,Clean,689.61,8.5,10.325,2.315,119.86,116.245,0.358,2.954,15.57699966,13.60700035,9.506999969,-33.608,672.8246
Cheal-A11,Clean,689.762,8.5,10.294,2.313,119.509,122.105,0.367,2.945,14.53600025,12.67300034,9.022000313,-33.933,672.9553
Cheal-A11,Clean,689.915,8.5,10.262,2.304,119.558,122.538,0.356,2.95,14.46500015,12.59799957,8.946000099,-33.908,673.0869
Cheal-A11,Clean,690.067,8.5,10.243,2.29,119.334,121.326,0.36,2.973,14.75300026,12.81099987,8.770999908,-34.037,673.2189
Cheal-A11,Clean,690.22,8.5,10.207,2.29,120.1,113.741,0.372,2.991,14.69099998,12.77700043,8.619000435,-33.588,673.3536
Cheal-A11,Clean,690.372,8.5,10.184,2.291,120.577,109.608,0.357,2.967,14.69200039,12.75899982,8.565999985,-33.029,673.4873
Cheal-A11,Clean,690.524,8.5,10.145,2.299,121.013,109.006,0.348,2.937,13.86900043,12.12300014,8.255000114,-33.027,673.6206
Cheal-A11,Clean,690.677,8.5,10.121,2.298,120.484,109.964,0.367,2.908,15.16699982,13.27000046,8.61400032,-32.817,673.7522
Cheal-A11,Clean,690.829,8.5,10.121,2.308,121.169,111.482,0.379,2.92,14.50300026,12.75699997,8.312999725,-32.625,673.8829
Cheal-A11,Clean,690.982,8.5,10.113,2.31,120.789,112.531,0.375,2.923,13.39299965,11.78600025,7.806000233,-32.879,674.0145
Cheal-A11,Clean,691.134,8.5,10.113,2.316,120.214,114.681,0.377,2.927,14.05900002,12.37199974,8.145999908,-33.221,674.1453
Cheal-A11,Clean,691.286,8.5,10.09,2.316,120.125,117.261,0.373,2.924,14.97000027,13.28100014,8.522000313,-33.683,674.276
Cheal-A11,Clean,691.439,8.5,10.09,2.315,119.511,114.077,0.374,2.924,14.76900005,13.03499985,8.251999855,-33.973,674.4076
Cheal-A11,Clean,691.591,8.5,10.09,2.303,119.287,113.368,0.364,2.923,14.56099987,12.80300045,8.166000366,-34.05,674.5401
Cheal-A11,Clean,691.744,8.5,10.043,2.293,119.642,112.608,0.355,2.919,13.68799973,12.01299953,7.848999977,-34.168,674.6747
Cheal-A11,Clean,691.896,8.5,10.019,2.291,119.805,116.682,0.34,2.938,12.90400028,11.34599972,7.521999836,-34.071,674.8085
Cheal-A11,Clean,692.048,8.5,9.996,2.302,120.246,117.493,0.349,2.975,14.24400043,12.49100018,8.001000404,-34.112,674.9413
Cheal-A11,Clean,692.201,8.5,10.019,2.305,120.851,114.583,0.366,2.996,15.22200012,13.33500004,8.26099968,-34.08,675.0729
Cheal-A11,Clean,692.353,8.5,10.031,2.301,120.653,112.872,0.365,2.973,15.25399971,13.32800007,8.180000305,-34.075,675.2036
Cheal-A11,Clean,692.506,8.5,10.031,2.298,120.664,112.829,0.344,2.94,14.68500042,12.85200024,7.965000153,-34.033,675.3353
Cheal-A11,Clean,692.658,8.5,10.019,2.3,119.984,110.994,0.348,2.931,14.80900002,12.93000031,7.998000145,-34.133,675.4691
Cheal-A11,Clean,692.81,8.5,10.003,2.309,119.893,109.254,0.355,2.956,15.02400017,13.03299999,8.065999985,-34.258,675.6028
Cheal-A11,Clean,692.963,8.5,10.019,2.312,120.084,109.474,0.363,2.969,14.20899963,12.28800011,7.846000195,-34.342,675.7375
Cheal-A11,Clean,693.115,8.5,10.027,2.311,120.478,116.619,0.377,2.968,14.73099995,12.68099976,8.041999817,-34.938,675.8689
Cheal-A11,Clean,693.268,8.5,10.043,2.305,120.782,116.144,0.389,2.97,15.36900043,13.28800011,8.37899971,-35.388,676.0005
Cheal-A11,Clean,693.42,8.5,10.058,2.297,120.644,117.601,0.376,2.983,15.58199978,13.55599976,8.614999771,-35.275,676.1312
Cheal-A11,Clean,693.572,8.5,9.996,2.294,120.387,114.878,0.363,3.003,15.80099964,13.74499989,8.756999969,-35.434,676.2634
Cheal-A11,Clean,693.725,8.5,9.972,2.293,120.468,115.088,0.346,3.009,15.81299973,13.73499966,8.829999924,-35.7,676.398
Cheal-A11,Clean,693.877,8.5,9.949,2.296,120.293,116.622,0.35,3.004,16.04800034,13.87100029,8.918000221,-35.425,676.5318
Cheal-A11,Clean,694.03,8.5,9.902,2.289,120.055,117.188,0.343,2.97,15.49600029,13.33699989,8.593999863,-34.445,676.6658
Cheal-A11,Clean,694.182,8.5,9.839,2.278,119.973,118.465,0.373,2.919,11.94900036,10.31799984,7.261000156,-34.237,676.7965
Cheal-A11,Clean,694.334,8.5,9.807,2.279,119.664,115.556,0.369,2.902,10.60999966,9.196000099,6.678999901,-33.483,676.9272
Cheal-A11,Clean,694.487,8.5,9.745,2.288,120.272,111.571,0.355,2.926,12.46800041,10.76000023,7.342999935,-33.41,677.0588
Cheal-A11,Clean,694.639,8.5,9.713,2.297,120.865,113.63,0.333,2.979,15.16399956,13.07600021,8.232999802,-33.813,677.1923
Cheal-A11,Clean,694.792,8.5,9.69,2.297,120.644,111.762,0.331,3.012,16.31299973,14.04800034,8.336000443,-33.45,677.327
Cheal-A11,Clean,694.944,8.5,9.666,2.295,120.944,114.231,0.349,3.033,14.39900017,12.47200012,7.578000069,-33.088,677.4608
Cheal-A11,Clean,695.096,8.5,9.631,2.292,120.778,108.385,0.339,3.044,13.37699986,11.56900024,7.168000221,-33.059,677.5926
Cheal-A11,Clean,695.249,8.5,9.607,2.289,120.299,108.096,0.344,3.054,12.63000011,10.92199993,6.900000095,-33.075,677.7241
Cheal-A11,Clean,695.401,8.5,9.619,2.293,120.186,106.999,0.321,3.047,12.40299988,10.75800037,6.758999825,-33.358,677.8549
Cheal-A11,Clean,695.554,8.5,9.607,2.298,119.829,108.532,0.357,3.031,14.03899956,12.06700039,6.986000061,-33.152,677.9865
Cheal-A11,Clean,695.706,8.5,9.607,2.305,120,109.663,0.367,3.011,14.9289999,12.81799984,7.063000202,-33.112,678.1172
Cheal-A11,Clean,695.858,8.5,9.596,2.305,120.557,111.518,0.393,3.01,15.13300037,12.99300003,6.824999809,-32.813,678.2479
Cheal-A11,Clean,696.011,8.5,9.596,2.302,121.226,116.149,0.392,3.013,13.21399975,11.38500023,6.249000072,-32.488,678.3795
Cheal-A11,Clean,696.163,8.5,9.596,2.298,121.284,114.34,0.387,3.024,11.76900005,10.16800022,5.880000114,-32.188,678.5102
Cheal-A11,Clean,696.316,8.5,9.596,2.288,120.444,113.853,0.376,3.03,11.63599968,9.99600029,5.901000023,-31.85,678.6417
Cheal-A11,Clean,696.468,8.5,9.56,2.286,117.81,110.622,0.336,3.022,11.43200016,9.75399971,5.809999943,-31.707,678.7725
Cheal-A11,Clean,696.62,8.5,9.56,2.284,117.077,108.675,0.35,2.989,11.86499977,10.09599972,5.903999805,-31.542,678.9032
Cheal-A11,Clean,696.773,8.5,9.584,2.294,116.573,108.48,0.327,2.95,12.74499989,10.91499996,6.138999939,-31.288,679.0348
Cheal-A11,Clean,696.925,8.5,9.596,2.295,115.921,108.17,0.331,2.956,14.11299992,12.06000042,6.551000118,-31.266,679.1655
Cheal-A11,Clean,697.078,8.5,9.596,2.295,115.161,109.018,0.354,3.022,13.80500031,11.83300018,6.585000038,-31.438,679.2971
Cheal-A11,Clean,697.23,8.5,9.631,2.302,111.905,109.022,0.366,3.103,13.8579998,11.83300018,6.532999992,-31.704,679.4278
Cheal-A11,Clean,697.382,8.5,9.643,2.337,102.764,107.061,0.348,3.177,14.25800037,12.05500031,6.613999844,-32.203,679.5585
Cheal-A11,Clean,697.535,8.5,9.658,2.373,93.124,104.163,0.311,3.217,14.42000008,12.14299965,6.998000145,-32.817,679.6901
Cheal-A11,Clean,697.687,8.5,9.651,2.394,94.885,102.078,0.296,3.253,15.3760004,12.78800011,7.441999912,-33.2,679.8208
Cheal-A11,Clean,697.84,8.5,9.635,2.366,96.415,97.141,0.32,3.244,11.69099998,9.803999901,6.032000065,-33.296,679.9524
Cheal-A11,Clean,697.992,8.5,9.643,2.333,113.154,99.687,0.349,3.208,13.52799988,11.31400013,6.633999825,-33.333,680.0831
Cheal-A11,Clean,698.144,8.5,9.643,2.304,117.38,98.542,0.373,3.128,13.37899971,11.30500031,6.757999897,-33.16,680.2139
Cheal-A11,Clean,698.297,8.5,9.713,2.295,116.674,106.497,0.335,3.05,12.67800045,10.74499989,6.541999817,-33.133,680.3455
Cheal-A11,Clean,698.449,8.5,9.776,2.286,117.883,108.65,0.355,2.983,14.32800007,12.12800026,6.980999947,-33.242,680.4761
Cheal-A11,Clean,698.602,8.5,9.839,2.276,119.25,110.1,0.34,2.953,14.7670002,12.51299953,7.164999962,-33.371,680.6077
Cheal-A11,Clean,698.754,8.5,9.886,2.274,119.981,110.16,0.39,2.931,14.19499969,12.03600025,7.059999943,-33.575,680.7385
Cheal-A11,Clean,698.906,8.5,9.972,2.279,120.832,108.293,0.375,2.923,13.82299995,11.68900013,7.006000042,-33.942,680.8692
Cheal-A11,Clean,699.059,8.5,9.972,2.294,120.283,108.39,0.39,2.944,11.93799973,10.14900017,6.453999996,-34.094,681.0007
Cheal-A11,Clean,699.211,8.5,10.003,2.299,119.596,104.384,0.37,2.99,11.60999966,9.887999535,6.28399992,-34.175,681.1315
Cheal-A11,Clean,699.364,8.5,10.051,2.306,119.455,107.028,0.386,3.038,12.5539999,10.67700005,6.604000092,-34.354,681.2631
Cheal-A11,Clean,699.516,8.5,10.113,2.309,119.696,105.994,0.37,3.044,13.61400032,11.58300018,6.888000011,-34.458,681.3937
Cheal-A11,Clean,699.668,8.5,10.207,2.317,119.857,112.775,0.356,3.021,14.62800026,12.5340004,7.210000038,-34.414,681.5245
Cheal-A11,Clean,699.821,8.5,10.278,2.312,120.2,113.63,0.316,2.984,16.09700012,13.85099983,7.668000221,-34.442,681.6561
Cheal-A11,Clean,699.973,8.5,10.302,2.303,120.266,116.441,0.31,2.971,15.98900032,13.80300045,7.693999767,-34.225,681.7868
Cheal-A11,Clean,700.126,8.5,10.313,2.293,120.276,111.608,0.303,2.998,12.82999992,11.10900021,6.624000072,-33.912,681.9183
Cheal-A11,Clean,700.278,8.5,10.278,2.291,120.683,108.465,0.335,3.036,10.79800034,9.36400032,6.087999821,-33.594,682.0491
Cheal-A11,Clean,700.43,8.5,10.286,2.295,120.754,109.608,0.373,3.068,11.0880003,9.569000244,6.327000141,-33.321,682.1798
Cheal-A11,Clean,700.583,8.5,10.337,2.295,121.143,114.863,0.382,3.077,13.06599998,11.16100025,6.948999882,-33.362,682.3113
Cheal-A11,Clean,700.735,8.5,10.451,2.299,120.729,118.689,0.37,3.084,13.02200031,11.12899971,6.945000172,-33.426,682.4421
Cheal-A11,Clean,700.888,8.5,10.513,2.297,120.095,117.678,0.358,3.078,12.57800007,10.78100014,6.910999775,-33.508,682.5737
Cheal-A11,Clean,701.04,8.5,10.56,2.297,121.058,118.014,0.357,3.06,13.81700039,11.875,7.53399992,-33.95,682.7044
Cheal-A11,Clean,701.192,8.5,10.584,2.296,122.087,127.773,0.344,3.034,15.67099953,13.4989996,8.508999825,-34.417,682.8351
Cheal-A11,Clean,701.345,8.5,10.623,2.285,122.771,128.23,0.361,2.988,16.44799995,14.13599968,8.982000351,-34.625,682.9667
Cheal-A11,Clean,701.497,8.5,10.709,2.279,123.81,122.78,0.376,2.957,15.45300007,13.27900028,9.024000168,-34.892,683.0974
Cheal-A11,Clean,701.65,8.5,10.702,2.269,123.46,106.83,0.371,2.925,15.02499962,12.92000008,9.395999908,-35.344,683.229
Cheal-A11,Clean,701.802,8.5,10.694,2.268,122.518,106.402,0.384,2.942,16.39800072,14.13700008,10.97900009,-35.333,683.3597
Cheal-A11,Clean,701.954,8.5,10.709,2.273,122.644,107.591,0.364,2.982,16.70999908,14.43799973,11.85999966,-35.35,683.4905
Cheal-A11,Clean,702.107,8.5,10.772,2.273,122.702,113.909,0.351,3.03,14.16699982,12.26599979,10.69900036,-35.371,683.6221
Cheal-A11,Clean,702.259,8.5,10.819,2.282,123.402,111.517,0.345,3.041,13.93799973,11.99199963,10.76799965,-35.152,683.7527
Cheal-A11,Clean,702.412,8.5,10.584,2.277,123.841,108.828,0.361,2.993,14.37300014,12.37199974,11.06999969,-35.225,683.8843
Cheal-A11,Clean,702.564,8.5,10.466,2.277,123.678,107.455,0.391,2.945,12.58500004,10.94900036,9.848999977,-35.308,684.0138
Cheal-A11,Clean,702.716,8.5,10.443,2.274,122.559,109.624,0.401,2.942,11.04599953,9.614999771,8.56499958,-35.418,684.1415
Cheal-A11,Clean,702.869,8.5,10.454,2.282,120.855,111.958,0.381,2.977,11.75699997,10.17399979,8.756999969,-35.717,684.27
Cheal-A11,Clean,703.021,8.5,10.419,2.294,119.934,112.756,0.391,3.004,11.86600018,10.31099987,8.998000145,-35.9,684.3981
Cheal-A11,Clean,703.174,8.5,10.443,2.304,119.822,110.083,0.387,3.016,13.60900021,11.80700016,10.23099995,-35.908,684.5297
Cheal-A11,Clean,703.326,8.5,10.372,2.304,120.328,112.992,0.422,3,14.26500034,12.3039999,10.67399979,-35.463,684.6603
Cheal-A11,Clean,703.478,8.5,10.356,2.299,121.159,112.036,0.388,2.978,13.58500004,11.64500046,10.34799957,-34.691,684.7911
Cheal-A11,Clean,703.631,8.5,10.349,2.292,122.67,116.505,0.369,2.933,13.3920002,11.46800041,10.21500015,-34.371,684.9227
Cheal-A11,Clean,703.783,8.5,10.36,2.289,122.181,112.245,0.335,2.916,15.02900028,12.86699963,11.26200008,-34.283,685.0533
Cheal-A11,Clean,703.936,8.5,10.349,2.292,121.919,113.305,0.328,2.914,15.52700043,13.26000023,11.61400032,-34.047,685.1849
Cheal-A11,Clean,704.088,8.5,10.349,2.294,121.853,115.213,0.315,2.916,15.55200005,13.24800014,11.55099964,-33.471,685.3157
Cheal-A11,Clean,704.24,8.5,10.313,2.291,122.594,116.021,0.33,2.921,15.74100018,13.33699989,11.18900013,-32.942,685.4464
Cheal-A11,Clean,704.393,8.5,10.231,2.289,122.859,114.263,0.335,2.929,14.96000004,12.68799973,10.25300026,-32.483,685.5779
Cheal-A11,Clean,704.545,8.5,10.113,2.282,122.7,115.436,0.348,2.934,13.49100018,11.42599964,8.913000107,-32.008,685.7087
Cheal-A11,Clean,704.698,8.5,10.078,2.287,122.68,124.564,0.342,2.951,12.68200016,10.71399975,7.96999979,-31.617,685.8403
Cheal-A11,Clean,704.85,8.5,10.007,2.295,121.739,129.283,0.339,2.969,12.12300014,10.22000027,7.118000031,-31.321,685.9709
Cheal-A11,Clean,705.002,8.5,9.925,2.3,121.318,125.961,0.355,2.997,11.63700008,9.812999725,6.488999844,-31.313,686.1017
Cheal-A11,Clean,705.155,8.5,9.89,2.298,121.355,119.82,0.338,3.005,12.24100018,10.29800034,6.361000061,-31.457,686.2333
Cheal-A11,Clean,705.307,8.5,9.854,2.29,121.371,113.682,0.336,2.993,11.81200027,9.987999916,5.958000183,-31.246,686.364
Cheal-A11,Clean,705.46,8.5,9.807,2.287,120.362,111.688,0.329,2.956,11.33300018,9.61400032,5.652999878,-31.104,686.4956
Cheal-A11,Clean,705.612,8.5,9.749,2.282,119.183,106.36,0.354,2.937,12.3039999,10.39500046,5.765999794,-30.567,686.6263
Cheal-A11,Clean,705.764,8.5,9.702,2.282,118.843,104.073,0.352,2.971,11.92700005,10.13300037,5.53399992,-30.233,686.7571
Cheal-A11,Clean,705.917,8.5,9.678,2.292,118.866,103.407,0.364,3.041,12.76500034,10.84300041,5.697999954,-29.913,686.8887
Cheal-A11,Clean,706.069,8.5,9.643,2.299,119.754,105.91,0.356,3.074,14.28299999,12.05799961,5.947000027,-29.691,687.0193
Cheal-A11,Clean,706.222,8.5,9.596,2.303,119.989,110.067,0.352,3.041,13.09599972,11.13500023,5.572000027,-29.35,687.1509
Cheal-A11,Clean,706.374,8.5,9.549,2.294,119.752,111.072,0.352,2.989,12.4829998,10.59399986,5.347000122,-28.746,687.2817
Cheal-A11,Clean,706.526,8.5,9.502,2.289,119.603,111.283,0.335,2.964,13.16699982,10.9989996,5.519000053,-28.433,687.4124
Cheal-A11,Clean,706.679,8.5,9.486,2.283,119.318,111.892,0.333,2.95,11.22099972,9.37100029,5.111000061,-28.375,687.5439
Cheal-A11,Clean,706.831,8.5,9.49,2.282,119.018,111.513,0.344,2.958,12.29300022,10.20199966,5.328999996,-28.521,687.6747
Cheal-A11,Clean,706.984,8.5,9.478,2.279,119.141,114.028,0.343,2.98,12.84599972,10.64299965,5.43200016,-29.038,687.8063
Cheal-A11,Clean,707.136,8.5,9.502,2.279,119.054,116.645,0.345,3.015,13.26299953,11.00199986,5.561999798,-29.617,687.937
Cheal-A11,Clean,707.288,8.5,9.517,2.276,119.02,117.119,0.326,3.031,14.03600025,11.72000027,5.784999847,-30.199,688.0677
Cheal-A11,Clean,707.441,8.5,9.541,2.282,119.565,117.224,0.316,3.031,13.89900017,11.68200016,5.862999916,-30.517,688.1993
Cheal-A11,Clean,707.593,8.5,9.564,2.284,119.613,114.868,0.316,3.029,14.0340004,11.76200008,5.879000187,-30.542,688.33
Cheal-A11,Clean,707.746,8.5,9.619,2.292,119.069,117.605,0.348,3.041,13.54100037,11.34700012,5.793000221,-30.596,688.4615
Cheal-A11,Clean,707.898,8.5,9.619,2.285,118.7,112.49,0.375,3.042,14.18900013,11.75699997,5.967999935,-30.612,688.5923
